0.199034, 0.490029, 0.000263, 0.250218, 0.640273, -0.472686, 0.519136, 0.499729, 0.629617, -1.000000
0.269663, 0.379683, 0.000615, 0.220048, 0.700229, 1.409491, 0.490235, 0.499295, 0.750439, -1.000000
0.540037, 0.320543, -0.000134, 0.219957, 0.660307, 0.448949, 0.509380, 0.499087, 0.659773, -1.000000
0.259254, 0.420229, -0.000151, 0.220089, 0.740017, -0.562340, 0.430390, 0.499734, 0.779319, -1.000000
0.529574, 0.529932, -0.000577, 0.250661, 0.571002, 0.177606, 0.529737, 0.500611, 0.429236, -1.000000
0.209074, 0.490986, -0.000785, 0.219860, 0.459267, 0.447129, 0.549776, 0.500162, 0.509050, -1.000000
0.530292, 0.409728, 0.000040, 0.559823, 0.479810, -1.096488, 0.479218, 0.499925, 0.589954, -1.000000
0.210858, 0.560059, 0.000985, 0.220334, 0.409896, 0.202251, 0.520262, 0.500257, 0.549766, -1.000000
0.619581, 0.530265, -0.000302, 0.220052, 0.449350, -1.436150, 0.459535, 0.500436, 0.470717, -1.000000
0.381065, 0.559991, 0.000085, 0.220709, 0.420194, 0.354328, 0.460468, 0.499960, 0.509749, -1.000000
0.170043, 0.529721, -0.000508, 0.369862, 0.530139, -0.046662, 0.490248, 0.499607, 0.529453, 1.000000
0.179640, 0.459526, -0.000409, 0.390248, 0.410772, -0.272871, 0.470313, 0.499837, 0.279616, 1.000000
0.259870, 0.420074, 0.000195, 0.220598, 0.789349, 0.101635, 0.599540, 0.499327, 0.789165, -1.000000
0.199606, 0.440230, 0.000095, 0.329244, 0.450898, -0.351242, 0.550031, 0.499034, 0.319706, 1.000000
0.439782, 0.548932, -0.000719, 0.259622, 0.340508, 0.619700, 0.479352, 0.499546, 0.379903, -1.000000
0.210394, 0.709995, -0.000220, 0.319090, 0.419356, 0.208556, 0.538552, 0.498641, 0.400335, -1.000000
0.160540, 0.499857, 0.000721, 0.999352, 0.510336, 0.738578, 0.520621, 0.500064, 0.449882, 1.000000
0.350234, 0.590474, 0.000416, 0.300275, 0.450238, 2.200182, 0.548985, 0.500668, 0.478947, -1.000000
0.369875, 0.640346, -0.000164, 0.330035, 0.359715, 1.106040, 0.370078, 0.499778, 0.500450, 1.000000
0.159663, 0.530365, -0.000509, 0.290635, 0.350453, 0.114716, 0.510020, 0.500058, 0.460142, -1.000000
0.320470, 0.460105, -0.000722, 0.330100, 0.480347, -0.453087, 0.400326, 0.500663, 0.599145, -1.000000
0.319082, 0.410276, -0.000014, 0.219372, 0.280144, -0.470442, 0.520398, 0.499656, 0.430235, -1.000000
0.160221, 0.530197, -0.000558, 0.259935, 0.560120, -0.491163, 0.549987, 0.499625, 0.410679, 1.000000
0.180447, 0.651291, 0.000054, 0.219944, 0.599960, 0.109654, 0.459204, 0.499813, 0.309906, 1.000000
0.509660, 0.479338, -0.000176, 0.219656, 0.529960, 1.048805, 0.540027, 0.500091, 0.469548, -1.000000
0.340148, 0.299512, 0.000912, 0.430366, 0.600060, -1.967164, 0.500209, 0.499487, 0.489127, -1.000000
0.139643, 0.380459, 0.000104, 0.220109, 0.709177, 0.358379, 0.499548, 0.499864, 0.389025, -1.000000
0.529249, 0.539641, -0.000406, 0.219592, 0.560239, 1.035687, 0.448723, 0.500256, 0.519239, -1.000000
0.629607, 0.459626, -0.000554, 0.219326, 0.479155, 1.127929, 0.519972, 0.499328, 0.489514, -1.000000
0.340972, 0.571088, 0.000064, 0.219621, 0.590633, -0.295325, 0.488862, 0.499962, 0.540069, 1.000000
0.159445, 0.510074, 0.000132, 0.509567, 0.129727, 0.501224, 0.529447, 0.499483, 0.229921, 1.000000
0.169494, 0.470480, -0.000942, 0.739845, 0.579125, 0.077421, 0.530028, 0.499938, 0.479345, -1.000000
0.279581, 0.499812, 0.001260, 0.220536, 0.649450, -0.158998, 0.550990, 0.499059, 0.549062, 1.000000
0.260519, 0.539717, 0.000429, 0.260456, 0.440202, 0.079483, 0.519159, 0.499197, 0.349342, 1.000000
0.208572, 0.560060, -0.000014, 0.310214, 0.510506, -2.005871, 0.479147, 0.500463, 0.380017, 1.000000
0.210034, 0.540127, -0.000434, 0.299961, 0.510490, -1.308336, 0.429357, 0.499634, 0.669708, -1.000000
0.320455, 0.480660, 0.830614, 0.219469, 0.380550, 0.437133, 0.530339, 0.499094, 0.439860, -1.000000
0.289812, 0.499658, 0.000532, 0.219750, 0.599217, -1.144980, 0.510021, 0.499888, 0.199420, -1.000000
0.300097, 0.371004, 0.000205, 0.219932, 0.609832, -2.066676, 0.569806, 0.499688, 0.720428, -1.000000
0.190193, 0.530195, -0.000549, 0.220014, 0.470397, 0.602953, 0.480517, 0.500111, 0.349180, -1.000000
0.291453, 0.570217, -0.000227, 0.109561, 0.500009, -0.262849, 0.439955, 0.499524, 0.450899, -1.000000
0.160875, 0.520818, 0.000975, 0.259511, 0.459172, 0.579035, 0.519376, 0.499142, 0.499709, -1.000000
0.481049, 0.570344, 0.000350, 0.221281, 0.470413, -1.678426, 0.480125, 0.499717, 0.469886, -1.000000
0.279657, 0.509521, -0.001697, 0.220328, 0.780555, 1.018722, 0.329895, 0.500733, 0.769725, -1.000000
0.221020, 0.529864, 0.829179, 0.220162, 0.499978, -0.268219, 0.500528, 0.499491, 0.418710, -1.000000
0.240466, 0.539800, -0.000830, 0.489792, 0.440183, 0.053026, 0.509715, 0.501156, 0.389871, 1.000000
0.159520, 0.519638, -0.000184, 0.390055, 0.550164, -0.291557, 0.489557, 0.500229, 0.570248, 1.000000
0.289559, 0.440641, 0.000555, 0.219223, 0.699975, -1.229399, 0.561203, 0.500111, 0.770005, -1.000000
0.260528, 0.360764, -0.000279, 0.259684, 0.490508, -1.329202, 0.489357, 0.499078, 0.270166, -1.000000
0.278809, 0.460561, 0.000747, 0.220217, 0.509474, -1.186334, 0.480041, 0.499831, 0.529286, -1.000000
0.489815, 0.570512, -0.000158, 0.270562, 0.419425, 1.140299, 0.479902, 0.500058, 0.499965, 1.000000
0.060440, 0.480874, -0.000440, 0.419077, 0.279363, -0.238382, 0.489796, 0.499970, 0.400782, 1.000000
0.278669, 0.540334, 0.000311, 0.269727, 0.371058, -1.718249, 0.531010, 0.500287, 0.330281, 1.000000
0.128893, 0.639161, -0.000129, 0.219056, 0.500443, -0.739116, 0.489444, 0.500008, 0.419484, -1.000000
0.130055, 0.608948, 0.000470, 0.220091, 0.550612, -0.945458, 0.469993, 0.500128, 0.459685, -1.000000
0.359500, 0.679376, -0.000385, 0.211742, 0.161118, -1.589861, 0.490101, 0.500985, 0.190241, 1.000000
0.110224, 0.510177, 0.001058, 0.220728, 0.419636, 0.165900, 0.569988, 0.500373, 0.370331, -1.000000
0.210406, 0.550668, -0.000778, 0.330244, 0.489520, -1.998376, 0.551220, 0.499768, 0.359576, 1.000000
0.130090, 0.670348, -0.000236, 0.290116, 0.409901, -1.651023, 0.449683, 0.501083, 0.110175, 1.000000
0.189357, 0.389012, -0.000693, 0.390759, 0.570950, -0.415052, 0.478544, 0.499341, 0.691199, -1.000000
0.170508, 0.520068, 0.000210, 0.220109, 0.619842, -0.159068, 0.489033, 0.500783, 0.660526, -1.000000
0.179419, 0.529985, -0.000317, 0.220273, 0.451453, -0.161449, 0.419637, 0.500504, 0.530043, -1.000000
0.169100, 0.569890, 0.000905, 0.219629, 0.398224, 1.085750, 0.590640, 0.499176, 0.499947, -1.000000
0.180072, 0.380408, -0.000155, 0.220874, 0.399965, -0.569053, 0.490133, 0.499397, 0.459234, -1.000000
0.550169, 0.540440, -0.000705, 0.650198, 0.470426, -1.250811, 0.510456, 0.499030, 0.480770, -1.000000
0.190525, 0.530241, 0.000386, 0.220097, 0.490091, 1.820135, 0.499568, 0.499761, 0.380169, -1.000000
0.559258, 0.399662, -0.000159, 0.218831, 0.639749, 1.272455, 0.509036, 0.499966, 0.540198, -1.000000
0.270565, 0.430748, 0.000812, 0.220877, 0.499114, 0.325872, 0.611267, 0.500118, 0.680474, -1.000000
0.259761, 0.720123, -0.000239, 0.250395, 0.180910, -0.780959, 0.489352, 0.498912, 0.279640, -1.000000
0.180112, 0.569827, -0.000094, 0.219831, 0.280903, 0.143185, 0.420414, 0.500288, 0.420853, 1.000000
0.211132, 0.540085, -0.000229, 0.189258, 0.439648, -1.672701, 0.400132, 0.499976, 0.320215, -1.000000
0.159327, 0.579829, 0.000484, 0.219866, 0.369640, -0.288151, 0.509985, 0.499717, 0.579794, 1.000000
0.340036, 0.480104, 0.000168, 0.269953, 0.500390, -1.393430, 0.520349, 0.500045, 0.500420, 1.000000
0.119612, 0.469953, -0.000078, 0.531535, 0.421284, 1.152412, 0.470172, 0.499746, 0.379849, 1.000000
0.539628, 0.481018, -0.000073, 0.219973, 0.439092, 1.216311, 0.479172, 0.499786, 0.419962, -1.000000
0.369472, 0.518939, -0.000084, 0.220095, 0.529627, -0.691046, 0.501120, 0.500517, 0.439271, 1.000000
0.280053, 0.569495, -0.000887, 0.110597, 0.250329, 0.231038, 0.510282, 0.500249, 0.240519, -1.000000
0.149920, 0.499919, -0.000744, 0.219465, 0.308776, -0.031899, 0.530490, 0.499906, 0.419792, 1.000000
0.489339, 0.489496, 0.000842, 0.320824, 0.319828, 0.005339, 0.480136, 0.498966, 0.499888, -1.000000
0.230288, 0.328918, 0.000155, 0.220186, 0.330499, 0.588590, 0.469808, 0.500108, 0.389856, -1.000000
0.110222, 0.540899, 0.001324, 0.210023, 0.359486, 0.819231, 0.360257, 0.500154, 0.340639, 1.000000
0.149577, 0.369913, 0.000633, 0.250753, 0.299941, -0.824863, 0.530760, 0.499278, 0.260064, -1.000000
0.149885, 0.490695, -0.000188, 0.221119, 0.620637, -1.200535, 0.529806, 0.500181, 0.639709, -1.000000
0.239346, 0.429457, -0.000327, 0.220140, 0.829895, -0.180526, 0.539282, 0.501169, 0.799424, -1.000000
0.399868, 0.579856, 0.000847, 0.269097, 0.470085, -1.097564, 0.460561, 0.500461, 0.541569, -1.000000
0.200303, 0.590338, -0.000621, 0.289130, 0.370820, 0.534373, 0.520009, 0.500400, 0.419851, 1.000000
0.210512, 0.451135, -0.000895, 0.420041, 0.570858, -0.365434, 0.500281, 0.500236, 0.608816, 1.000000
0.101090, 0.519977, -0.000121, 0.220068, 0.589701, 2.751577, 0.529335, 0.500346, 0.549752, -1.000000
0.179437, 0.509499, 0.000598, 0.219923, 0.460752, -0.306177, 0.500305, 0.499819, 0.520437, -1.000000
0.150275, 0.581248, -0.000546, 0.269398, 0.509891, -1.790570, 0.450563, 0.499413, 0.409708, -1.000000
0.290546, 0.519950, -0.000488, 0.219642, 0.379948, 1.594148, 0.420126, 0.499555, 0.420577, 1.000000
0.150745, 0.319346, -0.000010, 0.250350, 0.540744, -0.444056, 0.520494, 0.499240, 0.569925, -1.000000
0.200214, 0.560610, 0.000243, 0.220566, 0.460751, 0.048441, 0.500347, 0.499505, 0.520147, -1.000000
0.280382, 0.379549, 0.000583, 0.309441, 0.569331, 0.858742, 0.529793, 0.499955, 0.450306, -1.000000
0.139896, 0.481661, 0.000149, 0.329498, 0.530110, -1.640636, 0.490300, 0.500108, 0.540533, 1.000000
0.239802, 0.500339, 0.000425, 0.309352, 0.429390, -1.863813, 0.480248, 0.500198, 0.459327, -1.000000
0.210093, 0.399484, 0.001051, 0.219769, 0.380555, -0.702925, 0.499546, 0.501105, 0.580479, -1.000000
0.599590, 0.500791, 0.000040, 0.219444, 0.450655, -0.555062, 0.488876, 0.499770, 0.450311, -1.000000
0.170108, 0.570391, 0.000475, 0.220323, 0.460467, 0.063541, 0.519566, 0.498959, 0.589541, -1.000000
0.619392, 0.509624, -0.000280, 0.378960, 0.609430, -0.249579, 0.510337, 0.500949, 0.590473, -1.000000
0.589508, 0.489557, -0.000307, 0.269457, 0.681599, -1.162761, 0.539710, 0.499988, 0.509736, -1.000000
0.279577, 0.539386, -0.000289, 0.219785, 0.479700, 1.878074, 0.540450, 0.500451, 0.520135, 1.000000
0.359898, 0.349908, -0.000091, 0.250079, 0.558848, 1.582784, 0.509959, 0.499775, 0.740137, -1.000000
0.370766, 0.321191, -0.000949, 0.220234, 0.760526, -0.062027, 0.510475, 0.499603, 0.809691, -1.000000
0.220070, 0.539308, -0.000177, 0.250402, 0.390931, -0.012885, 0.480520, 0.499416, 0.459926, -1.000000
0.091069, 0.500263, 0.000359, 0.419646, 0.569743, -0.031354, 0.519213, 0.499993, 0.481016, 1.000000
0.159661, 0.639938, 0.001137, 0.519418, 0.429466, -1.164175, 0.518992, 0.500800, 0.331052, 1.000000
0.350626, 0.670397, 0.000525, 0.259740, 0.440587, 0.147765, 0.480189, 0.500050, 0.439638, -1.000000
0.169914, 0.429734, 0.000582, 0.300409, 0.260046, -0.282878, 0.550316, 0.499593, 0.290149, -1.000000
0.179780, 0.510535, 0.000402, 0.220504, 0.760689, 0.233904, 0.460377, 0.500371, 0.639154, 1.000000
0.529788, 0.439792, -0.000134, 0.220773, 0.710305, 1.552413, 0.519917, 0.499619, 0.630415, -1.000000
0.510464, 0.531486, -0.000323, 0.221161, 0.550363, 0.554011, 0.550028, 0.500646, 0.631266, -1.000000
0.349530, 0.470066, 0.000041, 0.278970, 0.510000, -1.461805, 0.489415, 0.500990, 0.268503, 1.000000
0.139677, 0.479572, 0.000470, 0.219432, 0.588671, 0.874448, 0.510582, 0.499427, 0.529862, -1.000000
0.230266, 0.349980, 0.001014, 0.220136, 0.549683, -1.884280, 0.570022, 0.499824, 0.490177, -1.000000
0.119118, 0.379533, 0.000014, 0.220204, 0.379391, -1.099225, 0.499228, 0.499883, 0.429893, -1.000000
0.189504, 0.520833, -0.000319, 0.668997, 0.569777, -0.293591, 0.590672, 0.499751, 0.540523, 1.000000
0.130595, 0.339963, 0.000061, 0.269068, 0.510116, 2.429276, 0.530958, 0.499531, 0.569481, -1.000000
0.169962, 0.499680, -0.000332, 0.260827, 0.480126, -1.657810, 0.509905, 0.500081, 0.559959, -1.000000
0.390732, 0.639926, -0.000858, 0.319724, 0.659446, 0.426602, 0.459457, 0.498993, 0.749220, -1.000000
0.240457, 0.509800, 0.000144, 0.219936, 0.600154, -0.491570, 0.529040, 0.500615, 0.579842, -1.000000
0.140342, 0.210031, -0.000922, 0.220728, 0.419784, -0.741816, 0.409213, 0.499364, 0.249662, -1.000000
0.349527, 0.299799, -0.000447, 0.269692, 0.631137, -0.719960, 0.529581, 0.499998, 0.510334, -1.000000
0.210045, 0.540413, -0.000309, 0.189658, 0.439833, 0.082972, 0.399351, 0.499789, 0.319852, -1.000000
0.250421, 0.581274, 0.000065, 0.220421, 0.449651, 0.648522, 0.489755, 0.500842, 0.549995, 1.000000
0.419072, 0.509088, 0.000449, 0.361647, 0.559178, 0.577119, 0.530438, 0.500048, 0.510762, -1.000000
0.189656, 0.510230, 0.830600, 0.219557, 0.580518, -0.047821, 0.540042, 0.500220, 0.679542, -1.000000
0.419365, 0.289640, 0.001100, 0.219145, 0.709636, 1.062513, 0.350095, 0.500241, 0.970237, -1.000000
0.669179, 0.529062, -0.000636, 0.220825, 0.400866, -0.153961, 0.469985, 0.501119, 0.390395, -1.000000
0.310101, 0.369855, -0.000224, 0.359148, 0.590228, 0.469008, 0.509121, 0.500138, 0.469322, 1.000000
0.180598, 0.549813, 0.000038, 0.220230, 0.560031, 0.119372, 0.499763, 0.499381, 0.300566, -1.000000
0.209652, 0.489945, 0.000253, 0.250639, 0.658890, -1.048385, 0.541125, 0.500380, 0.349556, -1.000000
0.220259, 0.429274, 0.001247, 0.220511, 0.508273, 1.950540, 0.569829, 0.500134, 0.449793, 1.000000
0.189648, 0.480811, -0.001314, 0.310321, 0.418977, -1.048219, 0.460548, 0.500118, 0.340649, 1.000000
0.570275, 0.550641, -0.001064, 0.220162, 0.510742, 0.966058, 0.459630, 0.500097, 0.530461, -1.000000
0.201086, 0.440833, 0.000523, 0.219831, 0.520133, -0.522784, 0.559824, 0.499741, 0.549797, -1.000000
0.150221, 0.480826, -0.000116, 0.249982, 0.430215, 1.243642, 0.550180, 0.499280, 0.490815, -1.000000
0.190030, 0.349626, -0.000156, 0.429750, 0.680533, 2.032029, 0.529048, 0.500594, 0.769957, -1.000000
0.400275, 0.539995, 0.000178, 0.219685, 0.529575, 0.127767, 0.481247, 0.500133, 0.550561, -1.000000
0.219543, 0.319719, -0.000473, 0.221514, 0.490659, 1.801938, 0.499674, 0.499604, 0.560016, -1.000000
0.199575, 0.340493, -0.000126, 0.249774, 0.460103, 1.198374, 0.510170, 0.499160, 0.521084, -1.000000
