-0.945723, 0.881288, -0.470195, -0.859553, 1.466529, -0.591631, -0.377866, -0.784415
-0.945723, -0.376010, -0.403841, -0.859553, 0.288947, -0.321142, -0.377866, -0.124838
-0.945723, 0.883463, -0.377300, -0.859553, -0.384718, 0.490326, -0.377866, -0.004068
1.044037, 0.176132, -0.045530, 1.082657, -0.206612, -0.050653, -0.377866, 0.166840
-0.945723, -0.464941, -0.470195, -0.859553, -1.421589, -0.591631, -0.377866, -0.784415
0.998330, 1.513821, -0.417112, 0.242988, -0.776939, -0.095734, 1.589389, -0.396697
-0.945723, -1.205144, -0.470195, -0.859553, 0.835014, -0.591631, -0.377866, -0.784415
0.385862, -0.546642, -0.417112, 1.653970, 0.570918, -0.230979, -0.377866, 0.000336
1.123262, -0.676983, -0.076495, 1.203333, -0.176249, 0.039510, -0.377866, 0.402621
-0.945723, 0.997372, -0.470195, -0.859553, 2.771860, -0.591631, -0.377866, -0.784415
0.788080, 0.846512, -0.443654, 0.617674, 1.759447, 0.715734, 0.090662, -0.324032
-0.945723, 0.755382, -0.470195, -0.859553, -0.027663, -0.591631, -0.377866, -0.784415
-0.945723, -0.742888, -0.470195, -0.859553, -0.138795, -0.591632, -0.377866, -0.784415
-0.945723, -0.592861, -0.470195, -0.859553, 0.670096, -0.591631, -0.377866, -0.784415
0.931294, 0.004735, -0.408265, 0.755228, -0.531811, 4.232095, 0.173370, -0.558458
1.047084, 0.085248, -0.200356, 0.159865, 1.086669, 2.203425, 0.331082, -0.089267
-0.945723, -0.066414, -0.470195, -0.859553, 0.240103, -0.591631, -0.377866, -0.784415
-0.945723, 1.032113, 0.445490, -0.859553, 0.496126, 0.400163, -0.377866, 0.588773
-0.945723, -0.472476, -0.470195, -0.859553, -1.193047, -0.591631, -0.377866, -0.784415
0.961765, -1.883507, 0.387984, 0.597843, 0.154857, -0.095734, 0.535614, 0.342320
-0.945723, -1.043422, -0.470195, -0.859553, 0.329490, -0.591631, -0.377866, -0.784415
1.214675, 1.080150, -0.279980, 2.130345, -1.364503, -0.456387, 6.272128, 0.275584
1.123262, 1.445416, -0.151696, 0.490669, -1.211452, 0.129673, 0.748312, 0.277786
0.937388, 0.759221, -0.182661, 0.646367, -1.116359, -0.095734, -0.377866, 0.087569
-0.945723, 0.819723, 0.640129, -0.859553, 0.732603, -0.140816, -0.377866, 0.420406
-0.945723, -1.240090, -0.470195, -0.859553, 0.716263, -0.591631, -0.377866, -0.784415
0.778939, 0.965697, 2.807694, 1.568315, -1.785790, -0.456387, -0.377866, 1.451440
-0.945723, 0.282010, -0.470195, -0.859553, 0.122776, -0.591631, -0.377866, -0.784415
-0.945723, -0.883472, -0.284404, -0.859553, -1.623264, -0.230979, -0.377866, 0.112976
1.223816, 1.087091, -0.103036, 1.252279, 0.021181, 0.580489, -0.377866, 0.381956
-0.945723, 0.490008, -0.470195, -0.859553, 0.398514, -0.591631, -0.377866, -0.784415
-0.945723, 0.222034, -0.452501, -0.859553, -1.969163, -0.095734, -0.377866, -0.076394
1.178109, 0.018827, -0.279980, 0.439614, 1.329579, -0.140816, -0.377866, 0.147530
-0.945723, 1.218194, 2.042411, -0.859553, -0.068180, -0.230979, -0.377866, 0.968021
1.199439, -0.781312, -0.425959, 0.641303, -1.205598, 0.219837, 1.108416, -0.255432
1.153733, 0.884855, -0.076495, 0.217671, 2.435626, 0.129673, -0.377866, -0.156343
-0.945723, -0.335211, -0.470195, -0.859552, 1.917193, -0.591632, -0.377866, -0.784415
0.644866, 1.336089, -0.341911, 1.117679, 0.383833, 0.039510, -0.377866, -0.113828
-0.945723, -3.192551, -0.470195, -0.859553, -0.196313, -0.591632, -0.377866, -0.784415
-0.945723, -0.161468, -0.434807, -0.859553, 0.995285, -0.276061, -0.377866, -0.222572
-0.945723, -0.556014, 2.413993, -0.859553, 0.885440, -0.050653, -0.377866, 0.596226
0.800268, 1.602587, 0.144685, 0.335394, -2.424218, -0.140816, 1.087937, 0.469696
-0.945723, -0.683525, -0.470195, -0.859553, -0.915170, -0.591632, -0.377866, -0.784415
-0.945723, 1.005303, -0.470195, -0.859553, -1.443312, -0.591631, -0.377866, -0.784415
1.077555, 0.769439, -0.324216, 0.137924, -0.519827, 0.625571, 1.030021, -0.180395
0.666196, 0.677656, -0.350758, 0.377166, 1.107191, 0.535408, 0.380602, -0.145164
-0.945723, -0.443046, -0.470195, -0.859553, -1.502223, -0.591631, -0.377866, -0.784415
-0.945723, 0.712707, -0.470195, -0.859553, -0.443895, -0.591632, -0.377866, -0.784415
-0.945723, -0.324645, -0.452501, -0.859553, 0.673417, 5.043563, -0.377866, -0.784415
-0.945723, -1.203539, -0.001294, -0.859553, -3.007342, -0.185897, -0.377866, 0.294554
-0.945723, 1.899664, -0.470195, -0.859553, 1.487195, -0.591631, -0.377866, -0.784415
0.693620, -0.190878, -0.439230, 0.340035, -2.098644, 0.174755, -0.377866, -0.433792
-0.945723, 0.357403, -0.452501, -0.859553, -0.115961, 1.842773, -0.377866, -0.448359
-0.945723, 0.816480, -0.470195, -0.859553, -0.237479, -0.591631, -0.377866, -0.784415
1.248193, 0.580093, -0.421536, 1.099113, 0.136955, 0.039510, -0.377866, -0.296423
-0.945723, -0.188530, -0.470195, -0.859553, 0.684008, -0.591631, -0.377866, -0.784415
-0.945723, 0.131339, -0.452501, -0.859553, -1.553570, -0.456387, -0.377866, 2.785500
-0.945723, -1.261018, -0.470195, -0.859553, 1.227848, -0.591632, -0.377866, -0.784415
0.672290, 0.064045, 3.979948, 1.428651, -0.034931, -0.185897, -0.377866, 1.428573
1.269523, 0.010521, -0.341911, 0.386449, 0.176439, -0.185897, 0.384388, 0.172938
-0.945723, 0.262676, -0.439230, -0.859553, -1.189044, -0.591631, -0.377866, -0.507304
0.486416, 0.588407, 2.586514, 2.025281, -0.049395, -0.005571, -0.377866, 1.825946
1.306088, -0.382389, 0.056213, 0.345520, 0.346735, -0.140816, 0.818575, -0.082661
-0.945723, 2.006074, -0.452501, -0.859553, 0.107556, -0.276061, -0.377866, 0.029301
0.913011, -0.434436, -0.355182, 0.841305, 0.474295, 1.707528, 0.136559, -0.255771
-0.945723, -0.872112, -0.470195, -0.859553, -1.225605, -0.591632, -0.377866, -0.784415
1.147639, 1.291449, 0.131415, 0.903753, -2.254737, 0.805897, 0.390842, -0.356554
1.028801, -2.284334, -0.266710, 1.369157, -0.093508, 1.527202, -0.031524, -0.223249
-0.945723, 1.019643, -0.470195, -0.859553, -1.116370, -0.591632, -0.377866, -0.784415
1.257334, 1.843788, -0.368453, 0.917255, -0.110825, -0.366224, -0.377866, 0.292861
-0.945723, -0.903164, -0.014564, -0.859553, 0.362049, 0.039510, -0.377866, 0.303193
-0.945723, -1.032597, -0.470195, -0.859553, -1.446262, -0.591631, -0.377866, -0.784415
0.983095, -1.127276, -0.448077, 0.801220, -1.790841, -0.456387, 5.791385, -0.355537
-0.945723, -0.160820, -0.439230, -0.859553, -0.965113, 0.174755, -0.377866, 0.186996
-0.945723, -2.572436, 0.020824, -0.859553, -0.873675, 0.039510, -0.377866, 0.224599
-0.945723, 0.915230, -0.443654, -0.859553, -0.225659, -0.546550, -0.377866, 2.391346
-0.945723, 1.361383, -0.470195, -0.859553, -0.285145, -0.591631, -0.377866, -0.784415
1.540715, 0.772284, -0.076495, 1.844688, 1.017228, -0.456387, 3.068362, 0.602662
0.452898, -0.967283, 3.798581, 0.537927, -0.148506, -0.095734, -0.377866, 0.765270
0.428522, 0.674351, 0.918816, 0.595733, 0.737212, -0.140816, 0.695994, 0.865375
0.894729, -1.928692, 0.157956, -0.219041, -0.266827, 1.211631, 0.268524, 0.100442
1.607751, 0.939179, -0.337487, 0.797845, -1.309195, 1.166549, -0.377866, -0.100785
-0.945723, -0.446495, -0.470195, -0.859553, 0.706112, -0.591631, -0.377866, -0.784415
0.882540, 0.276574, 1.051524, 2.537099, -0.735622, 0.805897, -0.377866, 0.423116
-0.945723, -0.894163, -0.470195, -0.859553, -1.586728, -0.591631, -0.377866, -0.784415
0.897776, -1.494846, -0.377300, 0.369993, 0.476366, 2.428833, 0.321633, -0.438196
0.909964, 0.239874, -0.399418, 1.032024, 0.595297, 0.355081, -0.377866, -0.000002
-0.945723, 0.326228, -0.470195, -0.859553, 0.457467, -0.591631, -0.377866, -0.784415
-0.945723, 0.106799, -0.470195, -0.859553, -0.748593, -0.591631, -0.377866, -0.784415
-0.945723, 1.725519, -0.470195, -0.859553, 0.020081, -0.591631, -0.377866, -0.784415
0.327967, -0.420016, -0.271133, 0.558180, -0.787960, -0.591631, -0.377866, -0.134831
0.276166, 1.663884, -0.443654, 0.607126, 0.113641, -0.591631, -0.377866, -0.297439
1.482820, 0.683664, -0.191508, 1.267047, -0.456741, -0.501468, 3.690848, 0.258815
1.309135, -0.795592, 0.825920, 1.647640, 0.686678, -0.095734, -0.377866, 0.391442
1.345700, -0.687708, -0.359605, 0.641303, -0.197424, -0.321142, 1.108416, 0.038956
-0.945723, -1.577213, -0.284404, -0.859553, -0.482324, 3.059975, -0.377866, -0.303706
-0.945723, 1.687332, -0.470195, -0.859553, 0.201480, -0.591631, -0.377866, -0.784415
0.635725, 0.833533, 1.905279, 0.877592, -1.289751, -0.456387, -0.377866, 0.734273
-0.945723, -0.660086, -0.284404, -0.859553, -0.219197, -0.005571, -0.377866, 0.117888
-0.945723, -0.060906, -0.381723, -0.859553, -1.175680, 0.400163, -0.377866, -0.195301
-0.945723, -0.023922, -0.470195, -0.859553, -0.533593, -0.591631, -0.377866, -0.784415
0.925200, -0.767428, 1.069218, 0.831600, 1.082744, 0.174755, -0.377866, 0.406855
0.736279, -0.306262, 1.423106, 0.980968, 0.231292, -0.456387, 2.166406, 0.810834
-0.945723, 0.478073, -0.470195, -0.859553, -0.446093, -0.591632, -0.377866, -0.784415
-0.945723, -0.803678, -0.372876, -0.859553, 0.391189, -0.456387, -0.377866, -0.040146
0.849022, 0.774625, 0.047366, 0.646789, 0.288451, -0.230979, 3.016274, 0.065718
0.327967, 1.135269, 4.537322, 0.853119, -0.406647, -0.095734, -0.377866, 1.854910
-0.945723, 2.454860, -0.470195, -0.859553, -1.261783, -0.591631, -0.377866, -0.784415
0.766750, 0.176024, -0.439230, 0.388981, 1.794530, 0.400163, -0.377866, -0.122466
1.400548, -0.234138, -0.275557, 1.933297, 0.050034, -0.095734, 1.548529, 0.374673
1.385313, 1.506941, -0.359605, 0.988142, 1.646710, 0.715734, -0.377866, 0.054200
1.025754, -0.886013, 1.794689, 1.839625, -0.047107, -0.140816, 0.401082, 1.807652
-0.945723, -0.077313, -0.470195, -0.859553, 1.236217, -0.591631, -0.377866, -0.784415
0.888634, -1.525909, 0.763990, 0.972952, 0.594676, -0.321142, -0.377866, 1.231073
-0.945723, -1.975839, 1.626592, -0.859553, -0.007403, 0.580489, -0.377866, 1.093364
0.449851, -0.256001, 4.125927, 1.556923, -1.600632, -0.140816, 0.430484, 2.088151
-0.945723, -0.031248, -0.470195, -0.859553, -0.738384, -0.591631, -0.377866, -0.784415
-0.945723, 0.963840, -0.470195, -0.859553, -0.350709, -0.591631, -0.377866, -0.784415
-0.945723, 0.083756, -0.470195, -0.859552, 0.982639, -0.591631, -0.377866, -0.784415
1.114120, 1.601665, -0.222474, 1.186033, 0.912010, -0.050653, 0.788711, 0.204443
-0.945723, 1.377192, -0.470195, -0.859552, 0.274749, -0.591631, -0.377866, -0.784415
-0.945723, 1.916302, -0.470195, -0.859553, -0.076285, -0.591631, -0.377866, -0.784415
-0.945723, -1.184202, -0.235744, -0.859553, 0.514342, 0.670652, -0.377866, 0.074018
1.129356, 1.851928, -0.271133, 2.348068, -0.543970, 0.084592, -0.377866, 0.322164
1.016613, -1.042133, -0.350758, 0.088978, 1.028392, -0.140816, -0.377866, -0.100447
-0.945723, -1.035557, -0.452501, -0.859553, -0.722380, -0.140816, -0.377866, -0.151600
1.156780, 1.802611, 0.591469, -0.347734, -1.476702, 0.625571, -0.377866, 0.447169
-0.945723, -0.187647, 1.011711, -0.859552, -0.127763, -0.230979, -0.377866, 1.043227
1.132403, -1.795767, -0.041106, 0.257756, -1.494428, -0.366224, 1.755300, 0.360106
-0.945723, 1.655337, -0.470195, -0.859553, 0.310255, -0.591631, -0.377866, -0.784415
-0.945723, -1.397022, -0.470195, -0.859553, 1.253514, -0.591631, -0.377866, -0.784415
1.120214, 1.617333, 4.935447, 1.825701, -1.402580, 0.715734, -0.377866, 0.500185
1.098885, 1.625446, -0.200356, 0.448053, -1.683661, 0.129673, -0.377866, -0.085541
0.586971, -0.330235, -0.129578, -0.006803, -0.244326, -0.185897, -0.377866, -0.440398
-0.945723, 0.282552, -0.452501, -0.859553, -0.085156, -0.456387, -0.377866, 0.178527
1.315229, -0.146550, -0.014564, 0.695312, 1.165001, -0.366224, -0.377866, 0.394490
-0.945723, -1.328500, -0.470195, -0.859553, 0.320093, -0.591632, -0.377866, -0.784415
0.443757, 1.009071, 0.396831, 0.294465, 0.427068, -0.276061, 1.787534, 0.285747
1.114120, -1.458022, -0.337487, 0.664932, -0.776910, 0.625571, -0.377866, -0.173451
1.126309, 0.703391, 0.326053, 0.654384, -0.016425, -0.005571, 0.292691, 0.361122
-0.945723, 0.440176, -0.417112, -0.859553, 1.059986, -0.005571, -0.377866, -0.041332
-0.945723, -0.329662, 3.674720, -0.859553, 0.697401, -0.456387, -0.377866, 2.467738
1.254287, 0.161751, -0.359605, 0.163662, -0.260974, 1.572283, 0.034359, -0.131274
1.031848, 0.862984, -0.129578, -0.081909, -0.319811, -0.095734, -0.377866, -0.237477
-0.945723, -0.444396, -0.417112, -0.859553, 2.402579, -0.050653, -0.377866, -0.227314
-0.945723, -0.084478, -0.470195, -0.859553, 0.381130, -0.591631, -0.377866, -0.784415
-0.945723, 0.004946, -0.417112, -0.859553, -0.622420, 0.084592, -0.377866, 0.073171
-0.945723, -1.561180, -0.470195, -0.859553, -0.432776, -0.591631, -0.377866, -0.784415
-0.945723, 0.179074, -0.470195, -0.859553, 0.168582, -0.591631, -0.377866, -0.784415
0.812457, -0.104113, 1.285975, 1.807135, 1.363635, -0.095734, -0.377866, 1.858467
1.251240, -0.878480, -0.434807, 0.471260, -0.277734, 0.310000, 0.424524, -0.296084
-0.945723, -1.502771, -0.470195, -0.859552, 0.162117, -0.591631, -0.377866, -0.784415
-0.945723, -0.471427, -0.452501, -0.859553, 1.698560, -0.095734, -0.377866, -0.071821
-0.945723, 0.509878, -0.470195, -0.859553, 1.079196, -0.591632, -0.377866, -0.784415
1.193345, 0.169506, -0.408265, -0.021571, -0.472890, -0.005571, 1.651091, -0.600465
1.208581, -1.082846, -0.147272, 0.538771, -0.927711, 0.625571, 0.310833, 0.118057
-0.945723, 0.622747, -0.470195, -0.859553, 1.240195, -0.591631, -0.377866, -0.784415
0.788080, -0.087690, -0.222474, 0.758182, -0.025632, 0.535408, -0.377866, -0.062505
-0.945723, 1.173125, -0.470195, -0.859553, -0.112314, -0.591631, -0.377866, -0.784415
-0.945723, -0.826128, -0.470195, -0.859553, -1.374017, -0.591631, -0.377866, -0.784415
-0.945723, -0.338750, -0.470195, -0.859553, -2.654269, -0.591631, -0.377866, -0.784415
0.967859, 0.828821, -0.178238, 0.464087, -0.880891, 0.310000, -0.377866, 0.050982
1.086696, 1.658811, -0.364029, 0.982656, 1.419401, 0.084592, 0.407700, 0.193602
1.141544, -0.124447, -0.191508, 1.191519, -0.493781, 0.264918, -0.377866, 0.510518
1.056225, -0.663673, -0.377300, 0.844259, -0.854586, 0.715734, 0.300561, -0.221217
1.202486, 0.951419, 0.016401, 0.870419, -0.353003, 1.346876, 0.137481, 0.018799
1.165921, -1.255574, 1.131149, 0.518518, 0.700293, -0.005571, 1.468981, 0.776788
-0.945723, -0.598695, 3.356221, -0.859553, -0.776678, -0.230979, -0.377866, 1.305432
-0.945723, 2.192353, -0.421536, -0.859553, -2.387553, -0.366224, -0.377866, 0.327245
0.818551, -1.237393, 1.626592, 0.735819, -0.726172, 0.850978, 0.168332, 0.167348
0.943482, 0.975928, 0.909969, 1.132869, 1.112863, -0.095734, 1.088398, 0.562857
1.144591, -1.619223, -0.386147, 0.426534, 1.333942, 4.727993, 0.146338, -0.219523
-0.945723, 0.729538, -0.470195, -0.859553, 1.155722, -0.591631, -0.377866, -0.784415
0.721044, 0.163895, 0.135838, 0.259444, 0.467634, 0.850978, -0.377866, -0.081306
1.016613, -0.801145, -0.218050, 1.407554, 0.179356, -0.276061, 2.097789, 0.122970
0.934341, -0.459606, 3.143888, 1.957348, -1.066511, -0.411305, -0.377866, 2.224165
0.891682, -0.519429, 0.330477, 0.507125, 0.710418, -0.050653, 1.136502, 0.277955
-0.945723, -0.250304, -0.470195, -0.859553, -0.765692, -0.591631, -0.377866, -0.784415
-0.945723, -0.388719, -0.470195, -0.859553, 0.473431, -0.591631, -0.377866, -0.784415
0.468134, -0.609209, 4.970835, 1.491943, -1.368907, 0.310000, -0.377866, 0.834039
-0.945723, 1.667075, -0.434807, -0.859553, -0.118830, -0.095734, -0.377866, -0.344019
-0.945723, -0.660119, -0.470195, -0.859553, 1.255947, -0.591631, -0.377866, -0.784415
0.727138, 2.883274, 0.180074, 0.893626, -0.309097, -0.321142, -0.377866, 0.135504
0.684478, 1.131348, -0.448077, 0.477167, 0.407227, -0.366224, 3.851491, -0.306416
0.928247, 0.279942, -0.434807, 1.297005, -0.067724, 0.174755, -0.377866, -0.277960
-0.945723, 0.310913, -0.470195, -0.859553, -0.420954, -0.591631, -0.377866, -0.784415
-0.945723, -0.267558, 0.096026, -0.859553, 0.254943, -0.366224, -0.377866, 0.447677
0.961765, -0.037408, -0.129578, 0.512188, -0.502320, 0.715734, -0.377866, 0.264574
0.568688, -0.015243, 4.948717, 1.807979, 0.572222, -0.366224, -0.377866, 2.413535
-0.945723, 1.093287, 0.003130, -0.859553, -0.700527, -0.185897, -0.377866, 0.113145
1.275617, -0.179896, -0.319793, 0.656493, -0.805749, 0.445244, 0.279422, -0.135001
1.068414, 0.412468, -0.399418, 0.259444, -0.430813, -0.005571, 1.268796, 0.008467
1.144591, 0.534863, -0.169390, 0.151426, 0.975606, 0.580489, -0.377866, -0.028628
1.504150, 0.038490, -0.434807, 1.018522, 0.487630, -0.366224, -0.377866, 0.085705
-0.945723, -0.211754, -0.470195, -0.859553, 0.912433, -0.591632, -0.377866, -0.784415
1.104979, 0.715241, -0.372876, 0.688983, 2.172708, 0.490326, 0.681539, -0.057084
0.187800, -0.276051, -0.430383, 0.891094, -0.359525, -0.321142, -0.377866, -0.144656
1.257334, -0.561036, -0.160543, 1.235823, -0.547780, -0.185897, 1.603350, 0.018799
-0.945723, 0.739630, -0.417112, -0.859553, 0.854050, 0.625571, -0.377866, 0.857414
1.001377, -1.341470, -0.231321, 0.018935, -0.183607, 3.105056, 0.343462, -0.209868
-0.945723, -0.352646, 0.011977, -0.859553, 0.590386, 0.355081, -0.377866, 0.679562
-0.945723, -0.593540, -0.443654, -0.859553, 0.736755, -0.546550, -0.377866, 2.519230
1.394454, -0.143672, -0.346334, 1.016834, 0.827560, -0.276061, 2.475805, 0.269147
0.739326, 0.677691, -0.386147, 0.908394, -0.124017, 0.355081, 0.749234, -0.293882
1.068414, 0.787434, 0.087179, 1.423588, 1.955078, -0.140816, -0.377866, 0.570818
-0.945723, 0.286376, -0.470195, -0.859553, -0.138939, -0.591631, -0.377866, -0.784415
1.312182, -1.277416, -0.324216, 0.559024, -1.506321, 1.391957, 0.343232, -0.318273
-0.945723, -0.377663, -0.470195, -0.859553, -0.630426, -0.591631, -0.377866, -0.784415
1.214675, -0.133306, 0.533962, 0.878014, 0.790447, 0.129673, -0.377866, 0.352483
-0.945723, 0.665945, -0.470195, -0.859552, 1.402072, -0.591631, -0.377866, -0.784415
-0.945723, -0.002111, -0.452501, -0.859553, -0.356666, -0.185897, -0.377866, -0.092485
0.142094, -0.543192, -0.434806, 1.659033, 1.727934, 1.166549, 0.268886, -0.278807
1.357889, 0.813599, -0.381723, 0.459023, 0.141953, -0.005571, 0.655232, 0.043698
-0.945723, -0.650584, -0.470195, -0.859553, -0.528280, -0.591631, -0.377866, -0.784415
1.379219, -1.043603, -0.341911, 1.574222, 1.021184, -0.411305, 3.703261, 0.964125
-0.945723, 0.981671, -0.470195, -0.859553, -0.350343, -0.591631, -0.377866, -0.784415
-0.945723, -0.157999, -0.470195, -0.859553, -1.210363, -0.591632, -0.377866, -0.784415
-0.945723, 1.667347, 1.374447, -0.859553, -2.904534, -0.230979, -0.377866, 0.822691
-0.945723, 0.348407, -0.470195, -0.859553, 0.738447, -0.591631, -0.377866, -0.784415
1.080602, 0.879797, -0.443654, 0.109232, 0.542921, 0.715734, -0.377866, -0.514927
1.019660, -0.596539, 0.825920, 2.030766, -0.986966, 0.445244, -0.377866, 0.628747
-0.945723, -0.246861, -0.443654, -0.859553, -1.198990, 0.445244, -0.377866, -0.430913
-0.945723, 0.697162, 2.352063, -0.859552, -2.227127, 0.355081, -0.377866, 0.806260
-0.945723, -0.129448, -0.470195, -0.859553, -0.836701, -0.591632, -0.377866, -0.784415
0.702761, -1.572649, -0.293251, 1.546796, -0.576750, 0.355081, -0.377866, -0.110440
-0.945723, 0.718439, -0.470195, -0.859553, 0.914671, -0.591631, -0.377866, -0.784415
1.208581, 0.150351, 0.047366, 1.234135, -0.160116, 0.490326, 0.066725, 0.627731
-0.945723, 0.036769, -0.319793, -0.859553, 2.093159, 0.715734, -0.377866, -0.344358
1.321324, -0.270670, -0.271133, 0.507969, -0.671967, 0.039510, 1.538882, -0.125346
-0.945723, -1.454745, -0.470195, -0.859553, -1.114445, -0.591631, -0.377866, -0.784415
-0.945723, -0.544400, -0.399418, -0.859553, -0.258076, -0.005571, -0.377866, -0.079951
1.400548, 2.523256, -0.377300, 1.708401, 0.182196, -0.411305, 3.520855, 0.660252
1.229910, -0.698644, -0.257862, 0.990673, 0.163680, -0.276061, 2.225210, 0.314542
0.696667, 1.962500, -0.191508, 2.632037, 0.166758, -0.411305, -0.377866, 0.135504
-0.945723, 0.864560, -0.430383, -0.859553, 0.430029, -0.591631, -0.377866, -0.784415
0.900823, -1.300142, 0.936510, 0.667042, 0.578559, -0.095734, 1.281735, 0.595040
0.818551, 0.704202, 1.423106, 0.454804, -0.331644, 0.670652, 0.090267, 0.676682
1.010519, -0.350108, -0.151696, 1.162826, -1.074704, 0.310000, 0.266812, 0.247297
-0.945723, -1.108926, -0.448077, -0.859553, 0.094335, -0.185897, -0.377866, -0.023039
0.806363, 0.779018, 0.675518, 0.486028, 1.140867, -0.230979, -0.377866, 0.819980
0.931294, 0.663829, -0.412688, 0.496998, 2.166494, 1.076386, 0.259931, -0.242051
-0.945723, 0.796471, -0.452501, -0.859553, -0.143910, 0.535407, -0.377866, 0.783055
0.556500, 0.581945, -0.138425, 2.211780, -1.361724, 1.617365, -0.377866, -0.021853
-0.945723, -0.288484, -0.470195, -0.859553, -1.614956, -0.591631, -0.377866, -0.784415
1.031848, -0.845096, -0.412689, -0.024525, -0.705887, -0.140816, -0.377866, -0.135678
-0.945723, 1.983485, -0.470195, -0.859553, -1.293367, -0.591632, -0.377866, -0.784415
-0.945723, -1.327191, 3.480081, -0.859553, -0.336029, -0.456387, -0.377866, 0.899421
-0.945723, -1.520014, -0.470195, -0.859553, -1.366967, -0.591632, -0.377866, -0.784415
0.891682, 0.123094, 2.037987, 0.740460, 0.421044, -0.321142, 2.151359, 0.906874
1.540715, 1.260574, 0.631282, 1.544686, 1.632116, -0.140816, -0.377866, 0.595040
0.937388, 0.491442, -0.293251, 0.389825, 1.207684, 1.437039, 0.238826, -0.345374
-0.945723, 0.090160, -0.470195, -0.859553, 0.148284, -0.591631, -0.377866, -0.784415
-0.945723, -0.984283, -0.430383, -0.859553, 0.382269, -0.546550, -0.377866, 7.951849
-0.945723, 0.433822, -0.213626, -0.859553, -0.232247, -0.230979, -0.377866, 0.213759
0.583924, 0.512116, -0.452501, 0.178009, -1.112475, -0.005571, 2.040565, -0.481050
1.223816, 0.720952, -0.103036, 0.741304, -1.261366, -0.230979, -0.377866, 0.164977
-0.945723, 1.320046, -0.173814, -0.859552, -0.677438, -0.050653, -0.377866, 0.026591
-0.945723, -0.979516, -0.452501, -0.859553, 0.233513, -0.095734, -0.377866, 0.024727
-0.945723, -0.543681, -0.470195, -0.859553, -1.737207, -0.591631, -0.377866, -0.784415
-0.945723, 0.109193, -0.470195, -0.859553, -0.389090, -0.591631, -0.377866, -0.784415
1.050131, 0.921003, -0.452501, 0.887719, 0.193449, -0.185897, -0.377866, -0.171757
-0.945723, -1.229331, -0.470195, -0.859553, 0.409984, -0.591632, -0.377866, -0.784415
1.117167, 0.826124, -0.058800, 1.224430, 0.614214, 2.068180, 0.231417, -0.164304
-0.945723, -1.817803, -0.470195, -0.859553, 2.146484, -0.591631, -0.377866, -0.784415
1.077555, -0.445504, 2.453806, 0.890672, -0.583429, -0.366224, 2.857146, 0.794573
-0.945723, -0.473254, -0.452501, -0.859553, 0.555741, 2.473915, -0.377866, -0.338091
-0.945723, 1.176274, -0.310946, -0.859553, -1.611489, -0.366224, -0.377866, 0.187674
